day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;490700;SQUID_INK;1849;1;1848;22;;;1852;23;;;;;1850.5;-16042.24609375
1;490700;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;4828.0
1;490700;KELP;2041;23;;;;;2045;23;;;;;2043.0;0.0
1;490800;RAINFOREST_RESIN;10002;4;9992;32;;;10008;32;;;;;10005.0;4828.0
1;490800;KELP;2043;1;2041;32;;;2044;32;;;;;2043.5;0.0
1;490800;SQUID_INK;1851;1;1849;32;;;1852;32;;;;;1851.5;-16056.9921875
1;490900;KELP;2041;24;;;;;2045;24;;;;;2043.0;0.0
1;490900;SQUID_INK;1848;24;;;;;1852;24;;;;;1850.0;-16040.9453125
1;490900;RAINFOREST_RESIN;9992;35;;;;;9998;5;10000;4;10008;35;9995.0;4836.0
1;491000;KELP;2042;23;;;;;2045;23;;;;;2043.5;0.0
1;491000;SQUID_INK;1848;23;;;;;1851;23;;;;;1849.5;-16023.5
1;491000;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;4846.0
1;491100;SQUID_INK;1847;30;;;;;1851;30;;;;;1849.0;-16065.0478515625
1;491100;RAINFOREST_RESIN;10001;1;9992;30;;;10008;30;;;;;10004.5;4846.0
1;491100;KELP;2042;30;;;;;2045;30;;;;;2043.5;0.0
1;491200;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;4847.0
1;491200;KELP;2042;26;;;;;2044;7;2045;26;;;2043.0;0.0
1;491200;SQUID_INK;1847;26;;;;;1849;7;1851;26;;;1848.0;-16124.9921875
1;491300;KELP;2041;25;;;;;2045;25;;;;;2043.0;0.0
1;491300;SQUID_INK;1848;25;;;;;1851;25;;;;;1849.5;-16148.19140625
1;491300;RAINFOREST_RESIN;9997;8;9992;34;;;10008;34;;;;;10002.5;4847.0
1;491400;KELP;2044;11;2042;30;;;2045;30;;;;;2044.5;0.0
1;491400;SQUID_INK;1851;1;1850;10;1849;30;1852;30;;;;;1851.5;-16159.87890625
1;491400;RAINFOREST_RESIN;10001;1;10000;2;9992;26;10008;26;;;;;10004.5;4847.0
1;491500;SQUID_INK;1849;30;;;;;1852;31;;;;;1850.5;-16170.84765625
1;491500;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;4848.0
1;491500;KELP;2042;30;;;;;2045;31;;;;;2043.5;0.0
1;491600;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;4848.0
1;491600;KELP;2044;1;2042;28;;;2045;28;;;;;2044.5;0.0
1;491600;SQUID_INK;1850;1;1848;28;;;1851;28;;;;;1850.5;-16146.30859375
1;491700;KELP;2042;21;;;;;2045;21;;;;;2043.5;0.0
1;491700;SQUID_INK;1848;21;;;;;1852;21;;;;;1850.0;-16152.75390625
1;491700;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;4848.0
1;491800;KELP;2042;36;;;;;2045;30;;;;;2043.5;0.0
1;491800;SQUID_INK;1846;36;;;;;1849;30;;;;;1847.5;-16173.2626953125
1;491800;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;4848.0
1;491900;SQUID_INK;1846;26;;;;;1849;26;;;;;1847.5;-16175.4140625
1;491900;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;4848.0
1;491900;KELP;2042;26;;;;;2045;26;;;;;2043.5;0.0
1;492000;RAINFOREST_RESIN;10001;1;9992;32;;;10008;32;;;;;10004.5;4848.0
1;492000;KELP;2042;32;;;;;2045;24;;;;;2043.5;0.0
1;492000;SQUID_INK;1846;8;1845;24;;;1848;24;;;;;1847.0;-16192.68359375
1;492100;KELP;2042;25;;;;;2045;23;;;;;2043.5;0.0
1;492100;SQUID_INK;1848;2;1847;23;;;1851;23;;;;;1849.5;-16266.06640625
1;492100;RAINFOREST_RESIN;9992;30;;;;;10003;5;10008;30;;;9997.5;4849.0
1;492200;KELP;2042;27;;;;;2044;1;2045;27;;;2043.0;0.0
1;492200;SQUID_INK;1848;27;;;;;1850;1;1851;27;;;1849.0;-16284.98046875
1;492200;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;4849.0
1;492300;SQUID_INK;1848;34;;;;;1851;29;;;;;1849.5;-16285.7578125
1;492300;RAINFOREST_RESIN;10001;1;9992;29;;;10008;29;;;;;10004.5;4849.0
1;492300;KELP;2042;34;;;;;2045;29;;;;;2043.5;0.0
1;492400;RAINFOREST_RESIN;9992;28;;;;;9999;1;10008;28;;;9995.5;4850.0
1;492400;KELP;2042;24;;;;;2045;24;;;;;2043.5;0.0
1;492400;SQUID_INK;1848;24;;;;;1851;24;;;;;1849.5;-16275.5546875
1;492500;KELP;2042;32;;;;;2045;28;;;;;2043.5;0.0
1;492500;SQUID_INK;1848;4;1847;28;;;1850;2;1851;26;;;1849.0;-16264.89453125
1;492500;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;4851.0
1;492600;KELP;2042;25;;;;;2044;8;2045;25;;;2043.0;0.0
1;492600;SQUID_INK;1848;25;;;;;1850;8;1852;25;;;1849.0;-16302.84765625
1;492600;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;4851.0
1;492700;SQUID_INK;1847;1;1846;20;;;1848;4;1850;21;;;1847.5;-16236.9453125
1;492700;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;4851.0
1;492700;KELP;2042;1;2041;20;;;2044;4;2045;21;;;2043.0;0.0
1;492800;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;4851.0
1;492800;SQUID_INK;1846;22;;;;;1849;22;;;;;1847.5;-16219.87890625
1;492800;KELP;2041;22;;;;;2045;22;;;;;2043.0;0.0
1;492900;KELP;2041;27;;;;;2045;27;;;;;2043.0;0.0
1;492900;RAINFOREST_RESIN;10002;5;9992;25;;;10008;25;;;;;10005.0;4851.0
1;492900;SQUID_INK;1846;27;;;;;1849;27;;;;;1847.5;-16225.828125
1;493000;KELP;2041;30;;;;;2045;32;;;;;2043.0;0.0
1;493000;SQUID_INK;1847;32;;;;;1848;2;1850;32;;;1847.5;-16302.4140625
1;493000;RAINFOREST_RESIN;9997;8;9992;29;;;10008;29;;;;;10002.5;4861.0
1;493100;RAINFOREST_RESIN;9992;34;;;;;9999;1;10008;34;;;9995.5;4861.0
1;493100;SQUID_INK;1846;24;;;;;1847;4;1849;24;;;1846.5;-16255.7265625
1;493100;KELP;2042;20;;;;;2045;24;;;;;2043.5;0.0
1;493200;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;4862.0
1;493200;KELP;2042;27;;;;;2045;27;;;;;2043.5;0.0
1;493200;SQUID_INK;1846;27;;;;;1850;27;;;;;1848.0;-16274.3125
1;493300;KELP;2042;2;2041;26;;;2045;28;;;;;2043.5;0.0
1;493300;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;4862.0
1;493300;SQUID_INK;1847;28;;;;;1850;28;;;;;1848.5;-16281.5625
1;493400;KELP;2042;26;;;;;2045;27;;;;;2043.5;0.0
1;493400;SQUID_INK;1846;26;;;;;1849;27;;;;;1847.5;-16257.46875
1;493400;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;4862.0
1;493500;RAINFOREST_RESIN;9992;34;;;;;10008;34;;;;;10000.0;4862.0
1;493500;SQUID_INK;1847;1;1846;1;1845;28;1849;29;;;;;1848.0;-16225.296875
1;493500;KELP;2044;1;2042;1;2041;28;2045;29;;;;;2044.5;0.0
1;493600;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;4862.0
1;493600;KELP;2042;22;;;;;2045;22;;;;;2043.5;0.0
1;493600;SQUID_INK;1844;22;;;;;1848;22;;;;;1846.0;-16170.03125
1;493700;KELP;2042;32;;;;;2045;32;;;;;2043.5;0.0
1;493700;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;4862.0
1;493700;SQUID_INK;1845;32;;;;;1848;32;;;;;1846.5;-16221.9296875
1;493800;KELP;2042;35;;;;;2045;28;;;;;2043.5;0.0
1;493800;SQUID_INK;1846;35;;;;;1849;28;;;;;1847.5;-16314.0546875
1;493800;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;4862.0
1;493900;RAINFOREST_RESIN;10001;1;9992;30;;;10008;30;;;;;10004.5;4862.0
1;493900;SQUID_INK;1846;34;;;;;1849;26;;;;;1847.5;-16294.3984375
1;493900;KELP;2042;8;2041;26;;;2045;26;;;;;2043.5;0.0
1;494000;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;4863.0
1;494000;SQUID_INK;1847;3;1845;21;;;1848;21;;;;;1847.5;-16267.53125
1;494000;KELP;2043;3;2041;21;;;2045;21;;;;;2044.0;0.0
1;494100;KELP;2041;28;;;;;2045;28;;;;;2043.0;0.0
1;494100;RAINFOREST_RESIN;9992;30;;;;;10003;3;10008;30;;;9997.5;4863.0
1;494100;SQUID_INK;1846;28;;;;;1849;28;;;;;1847.5;-16293.9140625
1;494200;SQUID_INK;1845;25;;;;;1846;4;1848;25;;;1845.5;-16270.8515625
1;494200;KELP;2041;25;;;;;2043;4;2045;25;;;2042.0;0.0
1;494200;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;4863.0
1;494300;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;4863.0
1;494300;SQUID_INK;1847;31;;;;;1850;27;;;;;1848.5;-16346.8046875
1;494300;KELP;2042;4;2041;27;;;2045;27;;;;;2043.5;0.0
1;494400;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;4863.0
1;494400;SQUID_INK;1848;26;;;;;1851;20;;;;;1849.5;-16423.91015625
1;494400;KELP;2042;26;;;;;2045;20;;;;;2043.5;0.0
1;494500;KELP;2042;21;;;;;2044;5;2045;21;;;2043.0;0.0
1;494500;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;4863.0
1;494500;SQUID_INK;1848;21;;;;;1850;5;1851;21;;;1849.0;-16433.97265625
1;494600;SQUID_INK;1848;25;;;;;1851;25;;;;;1849.5;-16422.10546875
1;494600;KELP;2042;25;;;;;2045;2;2046;23;;;2043.5;0.0
1;494600;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;4863.0
1;494700;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;4863.0
1;494700;SQUID_INK;1848;26;;;;;1851;26;;;;;1849.5;-16419.92578125
1;494700;KELP;2042;26;;;;;2045;26;;;;;2043.5;0.0
1;494800;RAINFOREST_RESIN;9992;28;;;;;10000;5;10008;28;;;9996.0;4863.0
1;494800;SQUID_INK;1847;23;;;;;1851;23;;;;;1849.0;-16416.53125
1;494800;KELP;2042;23;;;;;2045;23;;;;;2043.5;0.0
1;494900;KELP;2042;22;;;;;2045;2;2046;20;;;2043.5;0.0
1;494900;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;4863.0
1;494900;SQUID_INK;1848;2;1847;20;;;1851;22;;;;;1849.5;-16417.203125
1;495000;SQUID_INK;1845;20;;;;;1847;7;1849;20;;;1846.0;-16371.48046875
1;495000;KELP;2042;20;;;;;2043;4;2044;3;2045;20;2042.5;0.0
1;495000;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;4863.0
1;495100;RAINFOREST_RESIN;10001;1;9992;31;;;10008;31;;;;;10004.5;4863.0
1;495100;SQUID_INK;1848;1;1846;22;;;1849;22;;;;;1848.5;-16373.015625
1;495100;KELP;2044;1;2042;22;;;2045;22;;;;;2044.5;0.0
1;495200;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;4864.0
1;495200;SQUID_INK;1848;31;;;;;1851;24;;;;;1849.5;-16424.140625
1;495200;KELP;2042;31;;;;;2045;24;;;;;2043.5;0.0
1;495300;KELP;2042;26;;;;;2044;6;2045;26;;;2043.0;0.0
1;495300;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;4864.0
1;495300;SQUID_INK;1848;26;;;;;1850;6;1851;26;;;1849.0;-16463.0
1;495400;SQUID_INK;1846;25;;;;;1849;21;;;;;1847.5;-16360.0390625
1;495400;KELP;2042;25;;;;;2045;21;;;;;2043.5;0.0
1;495400;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;4864.0
1;495500;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;4864.0
1;495500;SQUID_INK;1843;22;;;;;1846;2;1847;20;;;1844.5;-16237.96875
1;495500;KELP;2042;22;;;;;2045;22;;;;;2043.5;0.0
1;495600;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;4864.0
1;495600;SQUID_INK;1846;34;;;;;1849;27;;;;;1847.5;-16369.890625
1;495600;KELP;2042;34;;;;;2045;27;;;;;2043.5;0.0
1;495700;KELP;2042;21;;;;;2044;2;2045;21;;;2043.0;0.0
1;495700;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;4864.0
1;495700;SQUID_INK;1847;21;;;;;1849;2;1851;21;;;1848.0;-16441.0390625
1;495800;SQUID_INK;1848;24;;;;;1852;24;;;;;1850.0;-16492.0703125
1;495800;KELP;2042;24;;;;;2045;24;;;;;2043.5;0.0
1;495800;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;4864.0
1;495900;RAINFOREST_RESIN;9997;7;9992;33;;;10008;33;;;;;10002.5;4864.0
1;495900;SQUID_INK;1848;27;;;;;1851;25;;;;;1849.5;-16458.5234375
1;495900;KELP;2042;27;;;;;2045;25;;;;;2043.5;0.0
1;496000;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;4864.0
1;496000;SQUID_INK;1848;24;;;;;1850;5;1852;24;;;1849.0;-16491.5546875
1;496000;KELP;2042;24;;;;;2044;5;2045;24;;;2043.0;0.0
1;496100;KELP;2042;24;;;;;2045;24;;;;;2043.5;0.0
1;496100;RAINFOREST_RESIN;10002;5;9992;35;;;10008;35;;;;;10005.0;4864.0
1;496100;SQUID_INK;1848;24;;;;;1851;24;;;;;1849.5;-16473.265625
1;496200;SQUID_INK;1848;28;;;;;1851;28;;;;;1849.5;-16456.2421875
1;496200;KELP;2042;28;;;;;2045;28;;;;;2043.5;0.0
1;496200;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;4874.0
1;496300;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;4874.0
1;496300;SQUID_INK;1848;23;;;;;1851;21;;;;;1849.5;-16454.53125
1;496300;KELP;2042;3;2041;20;;;2045;21;;;;;2043.5;0.0
1;496400;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;4874.0
1;496400;SQUID_INK;1848;1;1847;27;;;1850;27;;;;;1849.0;-16441.046875
1;496400;KELP;2042;2;2041;26;;;2045;27;;;;;2043.5;0.0
1;496500;KELP;2041;22;;;;;2045;22;;;;;2043.0;0.0
1;496500;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;4874.0
1;496500;SQUID_INK;1848;22;;;;;1851;22;;;;;1849.5;-16479.5859375
1;496600;SQUID_INK;1849;25;;;;;1852;25;;;;;1850.5;-16528.0859375
1;496600;KELP;2041;25;;;;;2045;25;;;;;2043.0;0.0
1;496600;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;4874.0
1;496700;RAINFOREST_RESIN;9992;34;;;;;10008;34;;;;;10000.0;4874.0
1;496700;SQUID_INK;1849;32;;;;;1852;32;;;;;1850.5;-16511.46875
1;496700;KELP;2041;32;;;;;2045;32;;;;;2043.0;0.0
1;496800;SQUID_INK;1850;8;1849;26;;;1852;2;1853;24;;;1851.0;-16532.3828125
1;496800;RAINFOREST_RESIN;10002;4;10000;5;9992;25;10008;25;;;;;10005.0;4874.0
1;496800;KELP;2042;8;2041;26;;;2045;26;;;;;2043.5;0.0
1;496900;KELP;2041;30;;;;;2042;5;2045;30;;;2041.5;0.0
1;496900;RAINFOREST_RESIN;9992;34;;;;;9998;4;10008;34;;;9995.0;4882.0
1;496900;SQUID_INK;1846;30;;;;;1847;5;1849;30;;;1846.5;-16368.765625
1;497000;SQUID_INK;1842;24;;;;;1843;4;1845;24;;;1842.5;-16208.7734375
1;497000;RAINFOREST_RESIN;10001;1;9992;26;;;10008;26;;;;;10004.5;4890.0
1;497000;KELP;2041;24;;;;;2042;4;2044;24;;;2041.5;0.0
1;497100;SQUID_INK;1840;32;;;;;1843;27;;;;;1841.5;-16089.671875
1;497100;KELP;2041;32;;;;;2044;27;;;;;2042.5;0.0
1;497100;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;4891.0
1;497200;SQUID_INK;1842;25;;;;;1845;25;;;;;1843.5;-16208.671875
1;497200;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;4891.0
1;497200;KELP;2041;25;;;;;2044;1;2045;24;;;2042.5;0.0
1;497300;KELP;2042;6;2041;24;;;2045;24;;;;;2043.5;0.0
1;497300;SQUID_INK;1844;30;;;;;1847;24;;;;;1845.5;-16296.7890625
1;497300;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;4891.0
1;497400;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;4891.0
1;497400;KELP;2044;8;2042;30;;;2045;30;;;;;2044.5;0.0
1;497400;SQUID_INK;1846;8;1844;30;;;1847;30;;;;;1846.5;-16320.0078125
1;497500;KELP;2042;25;;;;;2045;22;;;;;2043.5;0.0
1;497500;SQUID_INK;1846;25;;;;;1849;22;;;;;1847.5;-16406.765625
1;497500;RAINFOREST_RESIN;9992;26;;;;;10003;3;10008;26;;;9997.5;4891.0
1;497600;SQUID_INK;1848;20;;;;;1851;20;;;;;1849.5;-16506.9921875
1;497600;RAINFOREST_RESIN;10000;4;9992;30;;;10008;30;;;;;10004.0;4891.0
1;497600;KELP;2042;20;;;;;2045;20;;;;;2043.5;0.0
1;497700;KELP;2042;30;;;;;2044;1;2045;30;;;2043.0;0.0
1;497700;SQUID_INK;1847;30;;;;;1849;1;1850;30;;;1848.0;-16503.38671875
1;497700;RAINFOREST_RESIN;9992;29;;;;;9999;1;10008;29;;;9995.5;4891.0
1;497800;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;4892.0
1;497800;KELP;2042;23;;;;;2045;23;;;;;2043.5;0.0
1;497800;SQUID_INK;1848;23;;;;;1851;23;;;;;1849.5;-16535.6875
1;497900;KELP;2042;30;;;;;2044;3;2045;30;;;2043.0;0.0
1;497900;SQUID_INK;1848;30;;;;;1849;3;1851;30;;;1848.5;-16527.8828125
1;497900;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;4892.0
1;498000;SQUID_INK;1847;27;;;;;1850;27;;;;;1848.5;-16504.03125
1;498000;RAINFOREST_RESIN;10000;3;9992;27;;;10008;27;;;;;10004.0;4892.0
1;498000;KELP;2042;27;;;;;2045;27;;;;;2043.5;0.0
1;498100;KELP;2042;21;;;;;2045;21;;;;;2043.5;0.0
1;498100;SQUID_INK;1847;21;;;;;1850;21;;;;;1848.5;-16496.859375
1;498100;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;4892.0
1;498200;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;4892.0
1;498200;KELP;2042;31;;;;;2045;1;2046;30;;;2043.5;0.0
1;498200;SQUID_INK;1847;1;1846;30;;;1850;31;;;;;1848.5;-16494.37890625
1;498300;KELP;2042;25;;;;;2044;7;2045;25;;;2043.0;0.0
1;498300;SQUID_INK;1849;2;1848;23;;;1850;7;1852;25;;;1849.5;-16553.78515625
1;498300;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;4892.0
1;498400;SQUID_INK;1850;25;;;;;1853;25;;;;;1851.5;-16595.1875
1;498400;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;4892.0
1;498400;KELP;2042;25;;;;;2045;25;;;;;2043.5;0.0
1;498500;SQUID_INK;1851;26;;;;;1854;26;;;;;1852.5;-16623.16015625
1;498500;KELP;2042;26;;;;;2045;2;2046;24;;;2043.5;0.0
1;498500;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;4892.0
1;498600;RAINFOREST_RESIN;9992;34;;;;;10008;34;;;;;10000.0;4892.0
1;498600;KELP;2042;28;;;;;2045;28;;;;;2043.5;0.0
1;498600;SQUID_INK;1851;28;;;;;1854;28;;;;;1852.5;-16629.765625
1;498700;SQUID_INK;1850;4;1849;21;;;1853;21;;;;;1851.5;-16581.80859375
1;498700;KELP;2042;25;;;;;2045;21;;;;;2043.5;0.0
1;498700;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;4892.0
1;498800;SQUID_INK;1849;23;;;;;1852;23;;;;;1850.5;-16564.44921875
1;498800;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;4892.0
1;498800;KELP;2042;23;;;;;2045;23;;;;;2043.5;0.0
1;498900;SQUID_INK;1849;28;;;;;1850;5;1852;1;1853;27;1849.5;-16579.859375
1;498900;KELP;2042;28;;;;;2043;5;2045;28;;;2042.5;0.0
1;498900;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;4892.0
1;499000;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;4892.0
1;499000;KELP;2043;5;2042;26;;;2044;6;2045;26;;;2043.5;0.0
1;499000;SQUID_INK;1851;5;1850;26;;;1852;6;1853;26;;;1851.5;-16602.125
1;499100;SQUID_INK;1851;35;;;;;1854;27;;;;;1852.5;-16624.47265625
1;499100;KELP;2042;35;;;;;2045;27;;;;;2043.5;0.0
1;499100;RAINFOREST_RESIN;9992;35;;;;;9998;5;10008;35;;;9995.0;4892.0
1;499200;SQUID_INK;1847;21;;;;;1851;21;;;;;1849.0;-16521.33984375
1;499200;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;4902.0
1;499200;KELP;2042;21;;;;;2046;21;;;;;2044.0;0.0
1;499300;SQUID_INK;1848;23;;;;;1851;23;;;;;1849.5;-16572.90625
1;499300;KELP;2043;23;;;;;2046;23;;;;;2044.5;0.0
1;499300;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;4902.0
1;499400;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;4902.0
1;499400;KELP;2043;7;2042;25;;;2046;25;;;;;2044.5;0.0
1;499400;SQUID_INK;1849;32;;;;;1852;25;;;;;1850.5;-16632.328125
1;499500;KELP;2042;25;;;;;2046;25;;;;;2044.0;0.0
1;499500;SQUID_INK;1848;25;;;;;1851;1;1852;24;;;1849.5;-16608.4453125
1;499500;RAINFOREST_RESIN;9992;26;;;;;9999;1;10003;7;10008;26;9995.5;4902.0
1;499600;KELP;2043;27;;;;;2046;32;;;;;2044.5;0.0
1;499600;SQUID_INK;1845;32;;;;;1846;5;1848;32;;;1845.5;-16440.28125
1;499600;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;4903.0
1;499700;SQUID_INK;1844;24;;;;;1847;2;1848;22;;;1845.5;-16406.8828125
1;499700;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;4903.0
1;499700;KELP;2043;2;2042;22;;;2046;24;;;;;2044.5;0.0
1;499800;RAINFOREST_RESIN;9997;6;9992;33;;;10008;33;;;;;10002.5;4903.0
1;499800;KELP;2042;28;;;;;2044;4;2045;2;2046;26;2043.0;0.0
1;499800;SQUID_INK;1844;28;;;;;1846;4;1847;28;;;1845.0;-16405.53125
1;499900;KELP;2042;24;;;;;2045;24;;;;;2043.5;0.0
1;499900;SQUID_INK;1844;24;;;;;1848;24;;;;;1846.0;-16417.2890625
1;499900;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;4903.0
1;500000;KELP;2042;27;;;;;2045;27;;;;;2043.5;0.0
1;500000;SQUID_INK;1845;27;;;;;1848;27;;;;;1846.5;-16435.328125
1;500000;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;4903.0
1;500100;SQUID_INK;1845;5;1844;29;;;1847;26;;;;;1846.0;-16387.7109375
1;500100;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;4903.0
1;500100;KELP;2043;5;2042;29;;;2045;2;2046;24;;;2044.0;0.0
1;500200;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;4903.0
1;500200;KELP;2042;30;;;;;2045;30;;;;;2043.5;0.0
1;500200;SQUID_INK;1846;1;1845;29;;;1849;30;;;;;1847.5;-16463.6328125
1;500300;KELP;2044;4;2042;29;;;2045;29;;;;;2044.5;0.0
1;500300;SQUID_INK;1844;4;1843;2;1842;27;1846;29;;;;;1845.0;-16313.6015625
1;500300;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;4903.0
1;500400;KELP;2042;28;;;;;2045;28;;;;;2043.5;0.0
1;500400;SQUID_INK;1844;28;;;;;1847;28;;;;;1845.5;-16376.390625
1;500400;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;4903.0
1;500500;SQUID_INK;1847;1;1845;24;;;1849;24;;;;;1848.0;-16465.3125
1;500500;RAINFOREST_RESIN;9992;25;;;;;9997;10;10008;25;;;9994.5;4903.0
1;500500;KELP;2044;1;2042;24;;;2045;24;;;;;2044.5;0.0
1;500600;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;4933.0
1;500600;KELP;2044;4;2042;22;;;2045;20;;;;;2044.5;0.0
1;500600;SQUID_INK;1848;4;1846;22;;;1849;20;;;;;1848.5;-16525.37890625
1;500700;KELP;2042;29;;;;;2045;30;;;;;2043.5;0.0
1;500700;SQUID_INK;1847;29;;;;;1850;30;;;;;1848.5;-16550.12890625
1;500700;RAINFOREST_RESIN;9997;4;9992;35;;;10008;35;;;;;10002.5;4933.0
1;500800;KELP;2042;21;;;;;2045;21;;;;;2043.5;0.0
1;500800;SQUID_INK;1850;21;;;;;1853;21;;;;;1851.5;-16623.87109375
1;500800;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;4933.0
1;500900;SQUID_INK;1849;28;;;;;1852;28;;;;;1850.5;-16596.640625
1;500900;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;4933.0
1;500900;KELP;2041;28;;;;;2045;28;;;;;2043.0;0.0
1;501000;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;4933.0
1;501000;KELP;2044;1;2043;3;2042;23;2045;23;;;;;2044.5;0.0
1;501000;SQUID_INK;1853;1;1852;3;1851;23;1854;23;;;;;1853.5;-16643.55078125
1;501100;KELP;2042;25;;;;;2045;25;;;;;2043.5;0.0
1;501100;SQUID_INK;1852;25;;;;;1855;25;;;;;1853.5;-16678.078125
1;501100;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;4933.0
1;501200;KELP;2042;28;;;;;2045;29;;;;;2043.5;0.0
1;501200;SQUID_INK;1852;28;;;;;1855;29;;;;;1853.5;-16675.5703125
1;501200;RAINFOREST_RESIN;9992;35;;;;;9999;1;10008;35;;;9995.5;4933.0
1;501300;SQUID_INK;1853;4;1852;32;;;1854;2;1855;32;;;1853.5;-16673.59765625
1;501300;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;4934.0
1;501300;KELP;2043;4;2042;32;;;2044;2;2045;32;;;2043.5;0.0
